review_id,poi_id,user_id
394895340,311103,173
391922294,311103,174
387067986,311103,175
384772214,311103,176
365266800,311103,177
364994631,311103,178
363765044,311103,179
357185144,311103,180
354693436,311103,181
352014806,311103,182
350665480,311103,183
347766407,311103,184
347053099,311103,185
337739927,311103,186
335147483,311103,187
328111842,311103,188
324954594,311103,189
323423169,311103,190
322251791,311103,191
319244440,311103,192
319233446,311103,193
317291969,311103,194
316978249,311103,195
316222875,311103,196
313919506,311103,197
310852465,311103,198
310023644,311103,199
308817270,311103,200
308392811,311103,201
277132031,311103,202
264356506,311103,203
257773864,311103,204
254785825,311103,205
252263915,311103,206
242027458,311103,207
221946955,311103,208
218392590,311103,209
217605871,311103,210
1067600395,2005826,211
1036958524,2005826,212
1008352961,2005826,213
1007535757,2005826,214
996941018,2005826,26
996939563,2005826,27
996474225,2005826,215
996078477,2005826,216
963915208,2005826,217
959507351,2005826,218
905382972,2005826,219
884276277,2005826,34
846921398,2005826,220
844091599,2005826,221
838788253,2005826,222
837320425,2005826,223
790047176,2005826,224
789592290,2005826,225
789272648,2005826,226
788727943,2005826,227
788505496,2005826,228
788466982,2005826,229
787928985,2005826,230
787152087,2005826,231
781932982,2005826,43
781124249,2005826,44
781009975,2005826,232
780565854,2005826,233
778429191,2005826,234
757996858,2005826,235
757499434,2005826,236
749171929,2005826,51
746038623,2005826,237
736167338,2005826,238
730926988,2005826,239
730221731,2005826,52
730128134,2005826,240
729875104,2005826,53
728479175,2005826,241
725062448,2005826,242
724639871,2005826,243
716481904,2005826,244
710410389,2005826,245
706190465,2005826,71
692008208,2005826,246
691966767,2005826,66
682059764,2005826,74
678984755,2005826,75
675182214,2005826,76
673603245,2005826,247
672417253,2005826,248
671771081,2005826,78
668085931,2005826,81
665663389,2005826,249
665241299,2005826,85
660423238,2005826,250
660031515,2005826,251
659749495,2005826,252
657882923,2005826,86
655175656,2005826,88
654426794,2005826,253
651933977,2005826,89
649501175,2005826,254
646967986,2005826,255
641544337,2005826,97
640040863,2005826,256
635705903,2005826,257
631652670,2005826,258
631243036,2005826,259
629538188,2005826,260
623082335,2005826,261
621739528,2005826,262
621640578,2005826,263
619348506,2005826,264
614233294,2005826,265
613319320,2005826,266
611477367,2005826,267
610358500,2005826,268
604466377,2005826,269
603957508,2005826,270
603819635,2005826,271
603644310,2005826,272
602284378,2005826,273
600921204,2005826,274
598905724,2005826,275
596182231,2005826,276
595191689,2005826,117
591428400,2005826,120
590399491,2005826,277
588426111,2005826,278
586943449,2005826,279
577285950,2005826,126
575355510,2005826,280
574513276,2005826,281
572039540,2005826,282
570294124,2005826,127
569842018,2005826,283
567457165,2005826,284
567292911,2005826,285
566585722,2005826,286
563295407,2005826,130
556990483,2005826,134
551905908,2005826,137
551646068,2005826,287
549837435,2005826,288
539285720,2005826,289
538011245,2005826,290
535371873,2005826,140
535294044,2005826,139
528063834,2005826,291
527333876,2005826,292
519764723,2005826,293
508326572,2005826,294
506088519,2005826,295
502094151,2005826,296
499803583,2005826,297
498132966,2005826,298
492640185,2005826,299
488932454,2005826,300
480249464,2005826,150
479413905,2005826,301
477003974,2005826,302
475155505,2005826,303
474447569,2005826,304
473177904,2005826,181
469965596,2005826,305
469513823,2005826,306
469387558,2005826,307
468700494,2005826,308
465943492,2005826,132
462382272,2005826,309
460804863,2005826,157
459502307,2005826,310
457134495,2005826,311
455499463,2005826,312
451362078,2005826,313
448047038,2005826,314
446691009,2005826,315
446497614,2005826,316
441830063,2005826,317
440496518,2005826,318
439204233,2005826,163
433477232,2005826,319
432902681,2005826,320
427454908,2005826,165
425180686,2005826,321
409145050,2005826,322
408643818,2005826,170
407565969,2005826,323
393951053,2005826,324
391922951,2005826,174
373081954,2005826,325
370542886,2005826,326
367978615,2005826,327
364999525,2005826,328
360532741,2005826,329
358690702,2005826,330
348711019,2005826,331
339285708,2005826,332
339062027,2005826,333
338330185,2005826,334
337221093,2005826,335
334854186,2005826,336
334142666,2005826,337
326259755,2005826,338
324954919,2005826,189
321083450,2005826,339
320796258,2005826,340
314198473,2005826,341
312225252,2005826,342
311442237,2005826,343
303549746,2005826,344
296476471,2005826,345
288385064,2005826,346
277811308,2005826,347
252860191,2005826,52
1066778701,311087,348
1032272898,311087,349
996940856,311087,26
992567061,311087,350
987537922,311087,351
966467141,311087,352
955662902,311087,353
951547955,311087,354
947391708,311087,355
886128911,311087,356
882240059,311087,357
860333561,311087,358
838917579,311087,359
837781015,311087,360
837312541,311087,361
770615171,311087,362
764414570,311087,363
750891506,311087,364
750389580,311087,365
743159831,311087,51
732170569,311087,366
730536599,311087,367
730218937,311087,52
725189681,311087,56
723246828,311087,368
723030545,311087,369
722991138,311087,370
722985392,311087,371
722939397,311087,372
722929234,311087,373
722888019,311087,374
722822803,311087,375
722785186,311087,376
722745077,311087,377
722660989,311087,378
722568406,311087,379
722501483,311087,380
722059417,311087,381
721967293,311087,382
721960765,311087,383
721717592,311087,384
721655645,311087,385
721585453,311087,386
721438988,311087,387
721119925,311087,388
720711118,311087,389
718147900,311087,390
712717932,311087,391
711279544,311087,392
711105672,311087,59
711098377,311087,393
710457817,311087,394
710410362,311087,395
710120759,311087,396
710029263,311087,397
709915028,311087,398
709871346,311087,399
709818187,311087,400
709808197,311087,401
709691477,311087,402
709658280,311087,403
709305703,311087,404
709220984,311087,405
709220346,311087,406
709050021,311087,407
709034861,311087,408
709026570,311087,409
709010515,311087,410
708816877,311087,411
708563208,311087,412
708556235,311087,413
708379800,311087,414
708367987,311087,415
708286526,311087,416
708198120,311087,417
708028665,311087,418
708008969,311087,419
708006958,311087,420
708004832,311087,421
707946332,311087,422
707872546,311087,423
707867633,311087,424
707811203,311087,425
707734853,311087,426
707723101,311087,427
707656080,311087,428
692268394,311087,429
692047197,311087,430
675184100,311087,431
665817227,311087,432
661807204,311087,433
660037612,311087,434
657562187,311087,435
649497812,311087,254
648408691,311087,92
646287573,311087,436
636791846,311087,437
635707735,311087,438
629538377,311087,260
620262722,311087,439
610690447,311087,440
605773142,311087,441
597229786,311087,442
592606997,311087,443
572038779,311087,282
568992979,311087,444
567807862,311087,445
566054198,311087,446
556589538,311087,447
554779476,311087,448
554606706,311087,449
552861434,311087,450
551906070,311087,137
551646418,311087,287
545516189,311087,451
543177934,311087,452
528665875,311087,307
526685094,311087,453
519699275,311087,454
519153879,311087,455
516879136,311087,173
516707891,311087,456
514583382,311087,457
503771152,311087,458
495603724,311087,459
485798274,311087,460
471795278,311087,461
467972618,311087,154
465972918,311087,462
465681488,311087,463
463744578,311087,313
462852517,311087,156
459488886,311087,310
453236804,311087,464
449155601,311087,465
443773045,311087,466
437974315,311087,172
434154025,311087,467
433121333,311087,468
431812306,311087,469
426578248,311087,470
418487571,311087,471
410007045,311087,472
409304260,311087,473
409206209,311087,474
409166555,311087,475
402458631,311087,176
399817232,311087,476
388747227,311087,52
382030392,311087,477
377037273,311087,478
374989957,311087,479
370797946,311087,480
368075422,311087,481
360266592,311087,181
350725503,311087,183
350668958,311087,183
340693423,311087,482
340604283,311087,483
339923950,311087,484
302006163,311087,151
277810598,311087,347
263011271,311087,197
259884047,311087,485
869864412,4542125,486
751342836,4542125,487
750848962,4542125,488
750299358,4542125,489
748267348,4542125,490
740216715,4542125,491
740109410,4542125,492
739999404,4542125,493
739359068,4542125,494
739027305,4542125,495
737213306,4542125,496
737207937,4542125,497
734529129,4542125,498
734453750,4542125,499
733534683,4542125,500
732585509,4542125,501
732492011,4542125,502
731225509,4542125,503
730910228,4542125,504
729226566,4542125,505
728957419,4542125,506
728575137,4542125,507
728376267,4542125,508
727532526,4542125,509
727442318,4542125,510
725410597,4542125,511
725361879,4542125,512
723248073,4542125,513
723026572,4542125,514
720743347,4542125,515
719166953,4542125,516
718247255,4542125,517
715125473,4542125,518
703796996,4542125,519
696024843,4542125,520
694816421,4542125,521
691759231,4542125,66
690473189,4542125,522
684653983,4542125,523
682642317,4542125,524
679417420,4542125,525
677547580,4542125,526
677033254,4542125,527
676433418,4542125,528
675572622,4542125,529
670826435,4542125,530
669156888,4542125,531
627370684,4542125,532
617143025,4542125,533
614250744,4542125,534
614182249,4542125,535
612457628,4542125,536
610688541,4542125,537
606211010,4542125,538
551241635,4542125,539
535878962,4542125,540
523672782,4542125,541
507305575,4542125,542
503342143,4542125,543
1067604548,311089,211
1066907597,311089,544
998981498,311089,545
966955036,311089,546
944948687,311089,547
915407268,311089,548
909252051,311089,549
889760062,311089,550
880271889,311089,551
879459837,311089,552
871113189,311089,553
869864578,311089,486
862105952,311089,554
861451184,311089,555
861294798,311089,556
844091830,311089,221
838784082,311089,557
838190488,311089,558
834168934,311089,559
827493367,311089,560
790386238,311089,561
790137478,311089,562
780579836,311089,563
779533095,311089,232
769810373,311089,564
747631310,311089,565
742960366,311089,51
730218233,311089,52
728473508,311089,566
726347569,311089,567
724735709,311089,568
716536514,311089,569
711101550,311089,570
703436574,311089,571
703240737,311089,572
703062937,311089,573
703037804,311089,574
702745818,311089,575
702450894,311089,576
702440376,311089,577
702385973,311089,578
702356808,311089,579
701961637,311089,580
701288212,311089,581
692061320,311089,582
691939996,311089,583
691466227,311089,584
691395528,311089,585
691281011,311089,586
691109884,311089,587
691107683,311089,588
691085011,311089,589
691069126,311089,590
690822348,311089,591
690533812,311089,592
671855829,311089,593
661953728,311089,594
653610338,311089,90
651959623,311089,595
646228075,311089,596
634543412,311089,98
631024606,311089,597
629971214,311089,598
622508457,311089,103
621619923,311089,265
620258461,311089,439
611478663,311089,267
610376482,311089,262
607464863,311089,599
604610546,311089,437
596010913,311089,600
595451124,311089,601
595428222,311089,602
594714756,311089,117
592606469,311089,443
591893701,311089,603
591429190,311089,120
590436383,311089,604
587735224,311089,605
582210992,311089,606
581819747,311089,607
577465804,311089,126
568632754,311089,128
566057284,311089,446
564478001,311089,608
563296478,311089,130
563251351,311089,609
556004468,311089,288
552206961,311089,610
551646231,311089,287
538245580,311089,611
534266386,311089,189
528927755,311089,612
516879690,311089,173
510397853,311089,172
485800991,311089,613
482214939,311089,614
474380555,311089,615
464402992,311089,616
462825706,311089,156
456577936,311089,617
451230272,311089,313
449551471,311089,618
449050664,311089,160
445608804,311089,619
445469068,311089,620
445453927,311089,621
443200758,311089,622
439540814,311089,466
435345694,311089,623
432010727,311089,175
431372290,311089,624
429076320,311089,625
426584613,311089,470
420179799,311089,333
397058918,311089,626
390070532,311089,627
386267354,311089,628
385152647,311089,176
381834385,311089,629
378477240,311089,630
376745916,311089,631
374364764,311089,632
371632282,311089,633
367978842,311089,327
364994924,311089,178
354986850,311089,181
350807143,311089,634
347779545,311089,635
331358009,311089,463
322253711,311089,191
321127882,311089,636
318837542,311089,637
309115232,311089,638
277811752,311089,347
257774046,311089,204
252860398,311089,52
242430310,311089,639
242028292,311089,207
1067605491,2037764,640
1036957921,2037764,212
996948310,2037764,215
887212727,2037764,641
885474257,2037764,642
861294981,2037764,556
848698400,2037764,643
848466801,2037764,644
838938234,2037764,645
792881765,2037764,646
777148719,2037764,647
764415015,2037764,363
757499465,2037764,236
751749213,2037764,648
751338268,2037764,649
751197082,2037764,650
750775821,2037764,651
750743685,2037764,652
750718319,2037764,653
750542572,2037764,654
750539099,2037764,655
750413501,2037764,656
750405038,2037764,657
750217408,2037764,658
750206658,2037764,659
750167916,2037764,660
749865637,2037764,489
749370068,2037764,661
749356556,2037764,662
749011660,2037764,663
748303088,2037764,664
748104125,2037764,665
747490296,2037764,666
747465155,2037764,667
747228532,2037764,668
746995287,2037764,669
746865124,2037764,670
746699699,2037764,671
746635197,2037764,672
746335881,2037764,673
745457900,2037764,674
745443028,2037764,675
745213503,2037764,676
744679512,2037764,677
744277914,2037764,678
744186557,2037764,679
743680388,2037764,680
743564237,2037764,681
743520930,2037764,682
743257068,2037764,683
743088722,2037764,684
742786372,2037764,685
742746116,2037764,686
742344282,2037764,51
741682292,2037764,687
741566919,2037764,688
741486569,2037764,689
741359957,2037764,690
741084129,2037764,691
740903952,2037764,692
740612579,2037764,693
740248101,2037764,694
739111882,2037764,695
738918081,2037764,696
738915639,2037764,697
737980641,2037764,698
737934946,2037764,699
737781510,2037764,700
737548855,2037764,701
737311231,2037764,496
736960502,2037764,702
736660659,2037764,703
734399749,2037764,704
734372202,2037764,705
734315276,2037764,706
734172264,2037764,707
733965360,2037764,708
733925916,2037764,709
733804594,2037764,406
733770604,2037764,710
733692585,2037764,711
733682847,2037764,712
733654425,2037764,713
733182608,2037764,714
733149971,2037764,715
732971944,2037764,716
732671146,2037764,717
732655111,2037764,718
732234715,2037764,719
731299379,2037764,720
730775085,2037764,721
730226875,2037764,52
729719507,2037764,722
729411511,2037764,723
729403467,2037764,724
728767422,2037764,725
728207017,2037764,726
728104312,2037764,727
727783445,2037764,728
727684585,2037764,729
727612969,2037764,730
727378305,2037764,731
727197595,2037764,732
727133364,2037764,733
727007123,2037764,734
726736944,2037764,735
726581807,2037764,736
726252428,2037764,737
724909223,2037764,738
724615517,2037764,739
724480969,2037764,740
724410314,2037764,741
723619292,2037764,742
723336340,2037764,743
722374706,2037764,744
722153282,2037764,745
722059905,2037764,381
721931710,2037764,746
721195292,2037764,747
720930124,2037764,748
720904558,2037764,749
720812445,2037764,750
720714868,2037764,751
720323438,2037764,752
720164898,2037764,753
720103118,2037764,754
719814346,2037764,755
718796599,2037764,756
718721444,2037764,757
718680937,2037764,758
718314922,2037764,759
717565269,2037764,760
717353433,2037764,761
717257167,2037764,762
716943199,2037764,763
716462399,2037764,764
716028549,2037764,765
715429512,2037764,766
714721776,2037764,767
714159280,2037764,768
713659662,2037764,769
713329714,2037764,770
713290738,2037764,771
713290099,2037764,772
712977892,2037764,773
712974974,2037764,774
712517218,2037764,775
712500564,2037764,776
711099185,2037764,393
710882515,2037764,777
710769332,2037764,778
692048047,2037764,430
688138008,2037764,779
687883991,2037764,780
687183373,2037764,781
686980096,2037764,782
686305819,2037764,783
686167629,2037764,784
685854601,2037764,785
685739425,2037764,786
685606548,2037764,787
685439194,2037764,788
685159125,2037764,789
685057875,2037764,790
684653192,2037764,791
684265756,2037764,792
684132910,2037764,793
683476625,2037764,794
683117045,2037764,795
682563509,2037764,796
682152452,2037764,797
682022266,2037764,798
681915764,2037764,799
681003947,2037764,800
680993423,2037764,801
680219142,2037764,802
680199075,2037764,803
680047868,2037764,804
677145139,2037764,805
676737908,2037764,806
676699716,2037764,807
676574309,2037764,808
676044611,2037764,809
676039145,2037764,810
675886108,2037764,811
675475291,2037764,812
675385955,2037764,813
675263056,2037764,814
675171778,2037764,815
674881071,2037764,816
673909346,2037764,817
673690515,2037764,818
673589553,2037764,819
673219655,2037764,820
673180272,2037764,821
672770781,2037764,822
672469881,2037764,823
672467791,2037764,824
672325282,2037764,825
672282852,2037764,826
672063137,2037764,827
672022031,2037764,828
671515865,2037764,829
670855137,2037764,830
670462829,2037764,831
670187377,2037764,832
670172551,2037764,833
670098741,2037764,834
669810874,2037764,835
669420295,2037764,836
669376818,2037764,837
669282913,2037764,838
668224870,2037764,839
667819084,2037764,840
667752244,2037764,531
667559052,2037764,841
667304820,2037764,842
667302991,2037764,843
667258945,2037764,844
667088699,2037764,845
667085576,2037764,846
667085219,2037764,847
666980568,2037764,848
666799398,2037764,849
666793084,2037764,850
666301051,2037764,851
666007804,2037764,852
665957965,2037764,853
665941929,2037764,854
665860491,2037764,855
665730434,2037764,856
661792730,2037764,433
661107255,2037764,91
659749978,2037764,252
637916381,2037764,857
611479819,2037764,267
610379392,2037764,262
603701354,2037764,858
595714784,2037764,859
582230966,2037764,860
577828951,2037764,861
577466986,2037764,126
558471874,2037764,862
551905518,2037764,137
533077708,2037764,863
516872289,2037764,864
515723553,2037764,455
497479709,2037764,476
488916568,2037764,865
479627344,2037764,866
475406759,2037764,303
475158659,2037764,307
467155908,2037764,867
467079753,2037764,304
466169398,2037764,868
462851151,2037764,156
460805234,2037764,157
458182255,2037764,869
457814131,2037764,870
443629909,2037764,871
438299627,2037764,872
437742271,2037764,873
415946307,2037764,874
415711622,2037764,472
388751040,2037764,52
385153033,2037764,176
379264210,2037764,630
378626285,2037764,875
373381538,2037764,633
366567060,2037764,876
362297715,2037764,877
361338731,2037764,878
356490705,2037764,181
343002902,2037764,329
339921088,2037764,484
338060749,2037764,879
323323412,2037764,880
321083053,2037764,339
316480902,2037764,881
308808600,2037764,882
308535243,2037764,882
308392931,2037764,201
306828510,2037764,883
295193269,2037764,322
291353943,2037764,884
278018439,2037764,885
262566727,2037764,886
1064519146,14051467,887
1053513658,14051467,888
1053272244,14051467,889
1042683334,14051467,890
1039070617,14051467,891
999993710,14051467,892
994680197,14051467,893
989873482,14051467,894
968110096,14051467,895
968108185,14051467,896
934327304,14051467,897
931013703,14051467,898
929240649,14051467,899
928698830,14051467,900
678471274,14051467,901
649266442,14051467,902
586542060,14051467,903
583628502,14051467,904
581897309,14051467,905
581322626,14051467,906
578468030,14051467,907
1067603409,317890,211
1065679292,317890,908
1056671501,317890,909
1022015195,317890,349
1015627148,317890,910
1008635161,317890,911
973024947,317890,912
972911459,317890,913
947392266,317890,355
942716322,317890,914
892458941,317890,33
889435490,317890,550
861451296,317890,555
844091767,317890,221
842348499,317890,915
837215204,317890,916
780579379,317890,563
776269886,317890,254
772259655,317890,917
769810122,317890,564
765280573,317890,362
762787099,317890,918
748254120,317890,919
746205978,317890,565
746032045,317890,920
744537018,317890,921
744480069,317890,922
742346483,317890,51
737473432,317890,923
732820479,317890,924
732519574,317890,925
732519543,317890,926
730223745,317890,52
728367047,317890,927
728128705,317890,928
728093736,317890,929
727962982,317890,930
727927761,317890,931
727721422,317890,932
727624011,317890,933
727579035,317890,934
727470653,317890,935
727469412,317890,936
727202933,317890,732
727132778,317890,733
727129551,317890,937
726902119,317890,938
726735511,317890,735
726676435,317890,939
726640923,317890,940
726617079,317890,941
726371590,317890,942
726369597,317890,943
726305349,317890,944
726271069,317890,945
726126679,317890,946
726122155,317890,947
726120198,317890,948
726092267,317890,949
726086068,317890,950
725859195,317890,951
725856017,317890,952
725733297,317890,953
725598767,317890,954
715422361,317890,955
711104574,317890,393
710705966,317890,77
679655471,317890,956
672931261,317890,77
662668303,317890,594
661277032,317890,957
660142840,317890,250
655955133,317890,958
655582839,317890,959
655582034,317890,960
627628858,317890,961
622285623,317890,104
617153422,317890,962
611480986,317890,267
611377663,317890,615
609726088,317890,268
605250546,317890,963
601753188,317890,964
596181531,317890,276
591430394,317890,120
590345849,317890,278
589625226,317890,965
581921626,317890,123
574510279,317890,281
572288699,317890,288
558506561,317890,862
557640873,317890,966
554193150,317890,967
551646631,317890,287
534477021,317890,968
534267313,317890,189
531120311,317890,969
530570510,317890,970
526656736,317890,971
522276252,317890,972
516878590,317890,173
506090114,317890,295
499547197,317890,973
497567047,317890,974
469518006,317890,306
468700834,317890,308
462852100,317890,156
456603435,317890,975
451232980,317890,313
446945392,317890,976
446287057,317890,977
446187408,317890,621
443673612,317890,978
443630792,317890,871
442135591,317890,634
440511584,317890,979
437937465,317890,623
437303663,317890,620
434441925,317890,980
433059304,317890,320
426261136,317890,472
421772309,317890,981
412233535,317890,170
410549440,317890,869
402457895,317890,176
399096260,317890,171
398228860,317890,982
390069466,317890,627
379935725,317890,477
376664385,317890,983
361338348,317890,878
358637264,317890,181
356694038,317890,481
352009977,317890,182
341841767,317890,191
339062816,317890,333
332816607,317890,984
269427563,317890,985
1023086819,5505885,349
999181677,5505885,986
963617772,5505885,987
959507860,5505885,218
955929886,5505885,988
955466228,5505885,989
942708146,5505885,990
904285590,5505885,594
903076122,5505885,991
890871188,5505885,992
886631473,5505885,993
884492205,5505885,594
877796049,5505885,992
875734811,5505885,994
871656212,5505885,995
871654169,5505885,594
861294686,5505885,556
859738515,5505885,993
837774730,5505885,996
827226142,5505885,997
787152267,5505885,231
751591591,5505885,998
750591276,5505885,999
749619754,5505885,1000
747951977,5505885,1001
746085596,5505885,1002
743330384,5505885,51
741483071,5505885,1003
741406691,5505885,1004
741088132,5505885,1005
738253205,5505885,1006
738200951,5505885,1007
736272864,5505885,1008
733587305,5505885,711
733539291,5505885,1009
732685945,5505885,718
732630157,5505885,1010
732422768,5505885,1011
730869444,5505885,54
730452655,5505885,1012
730422654,5505885,1013
730415621,5505885,1014
730026119,5505885,1015
729794412,5505885,1016
726677555,5505885,1017
726351422,5505885,1018
726035240,5505885,1019
725116210,5505885,1020
725065609,5505885,1021
724730346,5505885,1022
724407970,5505885,1023
724066467,5505885,1024
723260566,5505885,1025
722661642,5505885,1026
722469492,5505885,1027
722314631,5505885,1028
721219721,5505885,1029
720318300,5505885,1030
717826607,5505885,1031
716436735,5505885,1032
715809930,5505885,1033
713178539,5505885,1034
713014637,5505885,1035
711931313,5505885,1036
711405823,5505885,1037
711135342,5505885,1038
711103475,5505885,393
709555766,5505885,1039
707825520,5505885,402
707422885,5505885,1040
706418840,5505885,1041
706345045,5505885,1042
705857787,5505885,1043
705385125,5505885,1044
705286795,5505885,1045
704236264,5505885,1046
703381006,5505885,1047
702634995,5505885,576
702575317,5505885,1048
702355838,5505885,1049
700113020,5505885,1050
698412131,5505885,1051
697851900,5505885,1052
696316466,5505885,1053
695762381,5505885,1054
695706656,5505885,1055
694303785,5505885,1056
694280569,5505885,1057
693966353,5505885,1058
692849881,5505885,1059
692701818,5505885,1060
690926368,5505885,1061
688899815,5505885,1062
688297110,5505885,1063
688018993,5505885,1064
686242029,5505885,1065
685769907,5505885,1066
684932180,5505885,585
684267128,5505885,1067
683373489,5505885,1068
682945605,5505885,1069
674140281,5505885,1070
660257232,5505885,1071
644536674,5505885,1072
643674407,5505885,1073
636609671,5505885,1074
625273212,5505885,104
622781593,5505885,1075
618234168,5505885,1076
615940440,5505885,1077
611323142,5505885,615
610374297,5505885,262
602285285,5505885,273
596264413,5505885,1078
595727016,5505885,1079
594719994,5505885,119
591430959,5505885,120
590364938,5505885,1080
585288546,5505885,1081
578405663,5505885,970
554781397,5505885,448
536879456,5505885,1082
534270459,5505885,189
531989527,5505885,1083
513474238,5505885,1084
496819614,5505885,1085
493415366,5505885,1086
488916760,5505885,865
470980467,5505885,154
469104772,5505885,481
465724134,5505885,313
446097707,5505885,621
439393478,5505885,1087
437678112,5505885,1088
437305921,5505885,620
433095528,5505885,980
430568632,5505885,1089
418434963,5505885,874
411820879,5505885,469
410946675,5505885,1090
410550563,5505885,869
409164588,5505885,475
385155261,5505885,176
373117509,5505885,1091
372340116,5505885,1092
366939307,5505885,1093
358621541,5505885,181
339921949,5505885,484
337737173,5505885,186
331110018,5505885,1094
320252428,5505885,1095
318201663,5505885,1096
313252220,5505885,1097
312603634,5505885,1098
308801523,5505885,1099
303550211,5505885,344
298804270,5505885,985
291296432,5505885,1100
267598854,5505885,1101
252859913,5505885,52
1030468489,10005057,1102
954657516,10005057,1103
946905906,10005057,1104
928550397,10005057,1105
904551605,10005057,1106
892256683,10005057,1107
887777279,10005057,1108
834500778,10005057,1109
831512027,10005057,1110
827264697,10005057,997
787087397,10005057,1111
751624111,10005057,1112
751286302,10005057,1113
750965245,10005057,1114
750962338,10005057,1115
750652890,10005057,1116
750542740,10005057,654
750408087,10005057,662
750397507,10005057,1117
750165917,10005057,1118
750005012,10005057,1119
749996580,10005057,1120
749769530,10005057,1121
749646160,10005057,1122
749432019,10005057,998
749327487,10005057,694
748980980,10005057,1123
748174991,10005057,1124
748079410,10005057,1125
747852701,10005057,1126
747542525,10005057,1127
747370273,10005057,1128
746930203,10005057,1129
746317075,10005057,1130
746041469,10005057,1131
745929420,10005057,673
745845765,10005057,1132
745213897,10005057,676
744055432,10005057,1133
743763992,10005057,1134
743510426,10005057,1135
742087736,10005057,1136
741994333,10005057,1137
741401224,10005057,1004
741105917,10005057,1138
740916883,10005057,1139
740003251,10005057,493
739466738,10005057,1140
739031441,10005057,1141
738982537,10005057,1142
738345681,10005057,1143
738251095,10005057,1006
738051833,10005057,1144
737986674,10005057,1145
737879026,10005057,696
737473786,10005057,1146
737332581,10005057,1147
737225639,10005057,1148
736671210,10005057,1149
736506048,10005057,1150
736481721,10005057,1151
736479679,10005057,1152
736291392,10005057,1153
736278008,10005057,1008
734527742,10005057,1154
733458444,10005057,1155
733402526,10005057,711
733179865,10005057,1156
733147607,10005057,715
732023938,10005057,1157
731846789,10005057,1158
731607447,10005057,1159
730521259,10005057,1160
730399745,10005057,1161
730389043,10005057,1162
729970465,10005057,1163
729678267,10005057,1164
728716619,10005057,1165
728294430,10005057,1166
728195559,10005057,1167
728150556,10005057,1168
727901359,10005057,1169
727455784,10005057,1170
727432955,10005057,1171
727376063,10005057,731
727024211,10005057,1172
